order_id,customer_id,product_id,quantity,order_date
5586,1805,296,3,2023-05-17
37444,314,56,7,2023-12-29
96517,4022,712,10,2022-11-04
15864,1147,251,6,2025-05-02
10140,9215,494,8,2022-06-07
30033,8700,703,4,2022-05-26
32633,7119,323,8,2025-06-04
28511,4791,576,2,2025-08-31
81721,6979,148,3,2023-03-12
85046,6583,888,9,2024-02-24
13185,3428,491,1,2024-11-19
32324,6153,611,5,2023-09-24
17144,3073,5061,8,2026-01-19
50318,1840,,9,2023-08-29
25536,5252,28,3,2026-05-24
79350,8858,307,6,2023-05-11
66824,2798,280,3,2022-04-27
17755,1123,410,7,2023-06-26
24105,3480,246,3,2024-06-11
65963,1617,894,8,2026-06-28
78155,7593,740,6,2022-07-05
44474,1319,976,2,2023-02-18
19290,3197,387,10,2022-07-30
84866,7605,408,9,2023-09-29
8796,6810,836,10,2022-05-13
21956,9610,593,4,2023-05-31
42264,6705,815,5,2025-05-21
37808,757,856,,2023-07-21
74785,697,356,2,2025-09-18
97760,5473,150,3,2026-05-25
71750,6468,521,8,2024-08-05
83293,3353,616,2,2023-10-01
39171,5871,3,5,2022-05-24
29701,3632,2,4,2023-01-23
22325,4851,604,2,2023-06-27
55907,7483,230,4,2099-10-07
67695,9254,177,9,2022-12-19
1893,1859,138,7,2024-03-10
41093,367,489,1,2022-08-20
32247,4811,522,4,2022-12-27
41051,5573,736,4,2022-05-16
23647,3854,562,7,2023-02-26
28568,8761,260,6,2024-03-16
72163,7198,490,9,2025-04-14
19681,3250,536,4,2022-04-12
11227,9888,523,1,2024-08-23
38176,4683,169,8,2026-09-09
17353,9541,493,5,2025-11-24
40181,186,473,5,2024-11-07
99327,1691,842,2,2099-04-25
64857,912,917,7,2025-07-20
65602,5118,571,5,2024-02-04
38793,2591,466,2,2026-03-05
36650,9598,608,8,2022-10-28
109,1242,645,2,2023-08-19
19861,460,522,1,2023-10-10
90934,6551,635,3,2026-02-13
8992,5963,813,3,2025-12-19
30947,1952,605,9,2024-01-30
56285,5040,569,6,2025-05-25
40251,1285,970,8,2023-05-13
15755,9786,11,7,2022-10-28
92098,9585,147,8,2023-04-22
27505,1734,245,8,2023-08-12
3672,8566,38,1,2025-09-26
51587,1698,223,5,2024-09-15
4046,3888,44,3,2025-10-19
54654,3436,830,6,2022-10-28
21538,447,859,6,2025-02-06
56323,8546,92,9,2022-06-08
2622,4442,576,-4,2025-01-21
42089,8836,722,10,2023-05-28
37797,9691,703,5,2022-01-28
11128,3128,511,10,2025-08-17
6375,3629,148,1,2025-04-06
59304,647,114,9,2023-04-26
41771,6183,82,0,2023-06-02
63738,2732,779,10,2025-01-22
47083,3568,456,5,2024-12-06
6179,7020,232,9,2024-10-09
96877,7368,336,2,2023-03-24
5721,3863,518,5,2023-04-12
17560,7526,176,1,2025-08-04
97604,3308,444,8,2026-07-28
7928,4892,54,1,2026-01-14
93010,7499,392,5,2025-04-14
93746,7114,330,5,2023-10-02
63949,1144,750,1,2024-09-27
92052,4307,5,5,2025-02-09
57728,4107,474,8,2024-05-03
79602,244,529,8,2023-09-27
26863,4142,437,9,2025-08-15
43637,5278,62,4,2022-03-14
11420,3716,1879,10,2022-06-12
12495,2277,802,2,2023-08-14
20322,4165,95,8,2025-04-30
56488,432,962,9,2023-08-11
10788,6957,137,7,2023-10-19
15119,2549,938,1,2025-11-22
46026,,130,5,2025-12-24
76467,4440,968,2,2022-01-12
42035,8956,977,1,2023-12-15
41756,420,876,2,2023-08-24
58988,6785,40,7,2025-04-09
79938,3091,345,7,2024-04-10
105,8147,514,6,2026-05-07
61456,427,286,10,2024-10-09
91431,6024,724,3,2024-02-14
49915,8112,902,5,2025-10-09
14799,3587,483,10,2024-10-08
35502,9483,238,2,2022-09-27
47555,6284,411,1,2022-04-05
53318,1344,46,8,2022-09-17
47046,1422,156,1,2026-07-09
83874,9047,575,8,2025-10-14
3029,5017,599,4,2025-01-15
20417,2461,26,5,2024-12-14
94525,2780,723,1,2023-12-20
85013,9801,966,3,2024-07-04
74252,869,168,8,2024-03-12
43291,3658,862,6,2025-10-06
28416,7967,530,two,2022-11-12
23363,5136,4,7,2022-01-02
53960,903,719,3,2024-04-11
70138,3266,193,6,2024-11-24
53618,407,339,0,2023-12-25
92494,2000,350,10,2026-04-07
85049,2742,41,2,2023-01-21
25279,2974,37,8,2025-10-08
90961,885,887,10,2025-08-23
56402,5334,1,4,2026-01-05
76007,2784,376,10,2023-04-08
49376,9155,850,3,2026-09-02
5888,7025,795,8,2022-05-19
99198,7445,623,1,2024-08-05
82179,8687,86,2,2024-08-05
64919,5341,552,6,2024-04-22
80350,1820,877,5,2022-09-06
47385,2690,549,1,2023-03-16
40148,8171,54,10,2024-12-01
6294,4227,360,1,2026-08-10
2544,1362,947,1,2023-04-21
4135,505,722,2,2024-03-03
89840,1742,549,6,2023-03-31
31251,7596,615,1,2026-09-06
92296,9762,791,4,2024-10-16
63784,6414,942,3,2023-05-03
29972,6962,230,1,2024-09-02
20805,2131,291,7,2023-12-30
82129,4015,377,6,2022-02-06
80538,5859,461,,2022-06-10
97423,3753,149,10,2022-07-22
5750,5375,606,7,2023-07-05
16508,4195,53,4,2025-10-13
89328,3805,440,6,2024-08-12
15266,6792,163,6,2026-08-06
37838,1848,317,2,2023-08-13
43716,9789,867,1,2025-03-21
89914,8019,792,7,2024-07-20
46269,1914,409,4,2023-07-11
67702,5543,963,5,2025-03-30
80775,2545,2999,8,2024-07-03
70698,1018,106,8,2023-09-29
27924,6622,395,3,2025-12-06
97039,2621,250,4,2023-04-12
13705,62,167,8,2024-02-29
71158,1360,390,4,2022-09-16
11670,2914,828,5,2024-07-18
27767,945,750,9,2024-10-02
87094,2762,214,9,2024-08-10
52688,6139,356,10,2024-09-09
5919,4886,698,9,2023-01-18
10859,2638,153,3,2025-08-09
55425,7424,535,4,2023-03-20
86785,4631,214,6,2023-08-31
15168,6370,966,5,2024-11-29
82406,9827,145,2,2024-12-06
24523,319,567,7,2022-09-16
80301,9062,404,10,2022-06-11
67404,4467,560,4,2025-01-28
20406,7765,61,4,2022-12-04
94855,1004,336,9,2022-05-27
15028,567,199,6,2022-02-24
84399,6728,814,8,2023-09-26
78938,1412,887,1,2022-04-15
74760,55,35,7,2025-08-21
12809,5793,905,2,2024-09-29
82112,9209,516,10,2025-11-12
73718,1087,624,2,2024-03-07
82337,442,813,4,2024-07-22
84554,7290,525,9,2026-02-15
48551,5399,978,2,2026-06-15
19456,8163,920,7,2024-08-31
52383,3334,365,5,2024-08-04
34005,5157,307,4,2024-09-06
59736,3527,913,1,2024-05-06
31226,6593,956,3,2026-02-21
12207,7143,758,1,2022-01-11
5167,4848,713,9,2022-10-23
53463,1747,220,1,2025-08-25
26468,2376,6,5,2025-11-02
21441,3892,802,3,2022-05-17
58650,5199,593,1,2022-08-11
7036,6819,807,7,2024-04-17
73313,5161,577,2,2023-06-06
59929,8350,706,5,2025-08-07
65403,2189,808,10,2026-02-28
32686,5650,709,3,2022-07-12
84992,7307,643,5,2024-04-14
23080,1767,499,5,2022-10-23
10204,1978,423,2,2023-08-19
56932,3686,5,3,2023-05-14
28741,9338,283,4,2024-12-26
12873,1155,675,7,2025-11-15
87778,7592,727,1,2022-10-26
48080,255,883,8,2026-08-07
83460,8504,5,10,2024-09-19
62508,2207,313,3,2023-05-17
56800,4779,747,8,2025-01-02
29318,1989,716,1,2023-01-15
8952,9706,593,5,2022-10-03
15988,3025,50,9,2026-02-06
55260,3883,780,1,2023-04-09
72574,3819,191,6,2025-06-05
64465,3363,175,7,2024-09-10
30746,4043,124,5,2024-01-17
61464,2247,806,4,2026-02-19
82614,4579,235,1,2024-06-08
89904,101,261,2,2024-01-04
67507,9730,442,8,2025-07-30
57877,5112,54,5,2023-04-08
35850,5801,938,5,2025-03-19
40954,2048,526,1,2024-05-19
84580,7384,552,2,2025-05-02
55545,8036,509,3,2026-01-26
92851,2746,913,8,2024-01-11
10304,9436,12,3,2024-02-17
45506,904,186,5,2025-04-21
96223,6672,576,7,2025-06-26
61872,7142,206,6,2024-04-17
90943,51,467,9,2024-06-28
11833,6072,570,3,2024-08-20
42482,1311,962,6,2023-01-03
54431,8524,351,6,2025-07-15
701,2026,314,10,2024-02-12
87685,429,27,1,2022-01-21
64119,3217,163,7,2024-07-20
10696,4858,470,6,2023-09-12
10192,11681,365,5,2025-02-01
68605,6373,977,5,2023-10-21
32297,5352,378,7,2026-04-01
90677,58,23,5,2023-08-14
29540,3905,75,9,2026-04-02
75042,2421,107,10,2024-09-05
39360,8374,47,10,2025-04-23
25921,1077,677,8,2023-12-15
11955,5827,295,5,2023-08-18
63261,244,624,2,2025-07-30
80603,2555,128,6,2024-07-11
36462,4630,492,5,2025-10-27
20873,8357,975,3,2025-04-14
1877,7830,418,9,2022-03-04
84677,9268,206,6,2026-03-31
32101,3680,300,9,2024-01-15
58684,298,62,8,2025-04-15
37375,5552,217,4,2025-02-12
51534,6696,480,9,2025-06-24
18427,971,270,9,2023-06-04
18078,3465,361,6,2024-01-24
67621,723,503,7,2022-04-04
74725,2351,455,6,2026-07-15
26763,8619,361,6,2024-02-16
79733,8131,316,10,2023-07-03
54004,5627,356,2,2022-06-08
38149,9181,444,1,2023-01-28
84174,906,375,5,2022-12-24
58965,8517,201,-2,2023-05-15
95749,1240,863,3,2024-01-06
85553,9874,350,2,2023-09-14
6130,3956,921,9,2024-11-20
59037,1982,389,10,2022-11-11
96801,4151,136,5,2024-11-04
21504,7178,188,4,2023-10-13
77373,7466,248,9,2025-03-03
81844,8911,411,8,2026-03-11
30404,8935,116,6,2022-09-17
11527,7336,69,3,2024-11-26
12292,9497,453,4,2023-10-10
91063,7625,778,9,2022-02-25
42479,9558,155,10,2023-11-19
39823,3022,250,9,2023-01-08
21481,1895,691,3,2023-02-02
49828,3005,333,6,2025-10-15
41611,5246,979,-3,2025-03-01
29015,9486,433,0,2024-04-20
89874,7086,5252,2,2022-11-05
57775,7849,565,6,2024-01-18
68011,6548,786,two,2022-02-26
42562,5595,144,1,2025-06-15
40202,694,141,7,2025-08-30
97582,4175,641,7,2026-08-13
73312,4535,901,7,2025-01-09
84613,4731,170,5,2022-12-30
84789,1718,374,7,2025-04-20
62091,9179,873,2,2025-12-11
4356,6374,755,10,2023-05-02
24477,8908,2,7,2022-07-06
32134,1635,384,5,
25807,4604,413,1,2026-07-25
54823,2166,444,3,2026-06-29
87811,5832,305,6,2024-08-07
18196,6446,147,8,2026-03-28
10033,658,967,9,2026-06-17
83090,1733,521,two,2024-05-21
83164,773,207,9,2022-12-02
37683,1579,745,9,2025-07-17
84648,3633,911,6,2023-11-21
76077,9070,251,9,2026-07-18
30872,9649,631,5,2025-07-30
13885,7056,96,5,2026-06-06
65788,9389,691,10,2025-10-08
14359,2058,137,2,2025-05-30
28955,2968,85,4,2022-05-10
31119,9700,693,3,2026-04-04
527,9025,528,9,2024-01-12
59154,634,400,9,2025-02-14
68418,7040,187,3,2025-12-12
89808,8096,878,10,2022-01-18
77955,2332,75,3,2023-11-28
32287,1867,637,2,2023-11-27
53868,6292,795,1,2023-09-18
58807,160,694,1,2023-06-16
24332,531,681,7,2026-07-02
69408,4462,449,10,2022-10-06
82678,3506,845,4,2026-02-27
9530,2675,426,3,2024-01-07
89538,5846,621,1,2024-05-26
94712,851,236,1,2022-06-01
94104,6409,770,6,2023-02-21
97214,749,854,3,2023-04-01
3575,2311,68,2,2022-06-15
94057,1341,870,6,2026-04-15
42169,5473,391,10,2025-12-09
60845,3212,815,1,2023-04-19
69906,7931,69,7,2022-10-09
57227,4510,293,7,2025-07-28
50518,3219,466,4,2022-03-03
54964,6762,204,7,2023-05-24
41083,5219,795,2,2023-12-26
54798,3600,31,7,2026-08-24
18208,6491,458,8,31/10/2024
88149,9308,718,8,2026-05-04
75530,4685,395,7,2023-11-29
24461,1643,335,2,2024-07-25
29329,9860,73,2,2024-06-08
91056,4789,547,9,2022-12-08
66438,7208,86,2,2022-01-08
20141,1574,23,8,2024-05-15
86657,384,201,4,2025-12-15
78332,6517,760,7,2023-01-04
66229,2430,903,5,2023-07-10
15391,100,123,6,2022-08-21
232,7657,,5,2025-06-19
76311,4351,521,8,2024-08-20
51408,4729,480,8,
91754,7796,557,5,2024-08-28
56389,3251,485,4,2024-04-14
80961,5681,643,6,2026-08-23
50614,3767,894,4,2024-10-13
12027,3705,186,8,2025-06-20
70181,420,611,4,2022-12-06
35447,4231,794,3,2023-05-17
85447,8817,131,7,2023/07/13
14971,2585,659,4,2024-09-20
17034,8514,302,3,2024-08-08
83181,2577,763,10,2026-02-24
72084,8666,957,9,2022-12-26
52101,6857,377,4,2024-07-16
54873,3561,546,5,2026-03-24
48352,8984,8,4,2025-12-07
17936,7168,3,2,2024-11-22
97535,4308,350,8,2099-07-18
36956,7771,961,2,2022-07-15
60955,706,385,8,2025-09-30
20578,5796,972,6,2025-08-12
74768,190,855,6,2026-08-15
41658,5258,920,4,2024-07-17
74932,5918,217,8,2024-11-23
58748,7483,527,8,2022-06-24
34417,8705,4116,1,2023-05-17
48187,1317,101,1,2023-07-07
57906,8323,436,10,2024-02-14
89583,1713,42,5,2023-07-09
16287,1783,45,10,2024-10-07
19587,294,503,4,2025-03-14
59190,3112,590,10,2024-12-11
52595,4703,389,10,2022-06-24
71547,5100,907,2,2024-12-19
59870,283,567,2,2025-01-17
88702,1453,666,4,2023-06-30
37849,3385,787,7,2024-03-30
89058,8716,357,10,2024-05-15
36505,7311,777,1,2022-08-24
5129,1883,604,4,2024-08-26
36989,3161,747,6,2023-08-16
99316,9488,451,5,2024-12-23
88344,8765,177,8,2022-10-08
42189,3751,48,5,2023-07-11
61257,7841,438,8,2022-05-04
51373,1722,833,2,2026-01-07
38441,5072,170,1,2026-05-06
39481,1435,885,9,2024-03-27
94340,4,254,9,2024-12-22
52904,4397,309,4,2025-04-26
52364,2296,126,9,2022-01-21
2896,8782,413,4,2023-03-03
81715,3347,858,2,2025-09-22
35563,3347,22,10,2023-12-27
84678,334,826,6,2023-12-04
93755,6696,786,2,2023-01-29
91267,5561,733,2,2023-08-02
71345,4034,780,5,2022-01-28
87482,7893,521,8,2099-07-02
11946,2702,88,3,2022-11-30
34514,8926,50,3,2022-05-12
43076,6080,688,9,2024-07-25
39503,4394,779,6,2022-05-13
54973,6363,707,,2022-12-22
31297,4336,153,10,2022-08-10
19103,383,486,5,2024-07-07
864,8081,841,6,2022-06-01
55650,4736,64,1,2023-01-01
59752,9658,160,8,2022-09-17
96177,6906,623,6,2022-07-25
68813,520,427,5,2025-09-22
27967,4953,7,9,2023-07-11
82769,4777,146,4,2025-11-03
52826,9295,399,6,2022-03-19
81520,5017,656,5,2023-05-09
74164,8874,634,8,2026-02-14
12660,5685,917,3,2023-06-22
31737,3445,130,4,2022-01-07
80860,12138,446,9,2025-04-26
27769,413,105,5,2023-04-12
77050,4774,435,9,2022-07-10
90376,7265,291,two,2024-09-08
95346,3073,557,5,2026-05-25
8558,7550,949,9,2025-03-28
9368,2088,279,8,2024-02-26
8377,3895,258,1,2024-11-15
91909,1384,654,3,2022-07-07
27262,3969,894,3,2025-01-14
30136,5775,250,10,2024-06-12
1543,244,656,6,2025-12-31
29020,8902,804,5,2025-06-23
64280,3468,613,5,2026-07-15
98869,3286,583,5,2023-05-22
8914,1444,216,3,2025-09-23
89730,7335,19,4,2022-08-20
30405,8383,817,6,2024-12-07
79242,862,81,1,2026-07-07
35906,5777,906,6,2026-03-22
92300,614,200,5,2023-06-13
8217,9422,118,8,2023-04-04
13275,5639,561,7,2023-02-17
80158,4967,767,2,2023-05-31
88216,1816,159,5,2025-02-28
64629,1474,106,2,2024-01-14
11779,1870,746,1,2025-06-20
95377,2157,763,5,2025-08-07
68041,6618,25,3,2022-01-19
31670,14111,459,5,2026-01-19
9879,7246,916,5,2024-12-02
19607,14018,288,9,2022-06-12
55239,6369,932,8,2022-06-19
63482,5744,24,7,2026-08-30
58353,1232,484,7,2025-12-03
8883,6542,764,7,2022-09-23
79977,2903,905,8,2025-11-18
93223,2534,595,8,2023-05-24
92732,7417,361,3,2026-04-23
84629,9542,105,4,2026-03-29
42876,2025,976,5,2026-01-13
935,784,310,7,2023-04-17
44183,4461,404,3,2023-08-19
95934,5021,254,7,2024-07-02
90924,9058,873,2,2026-09-16
84982,4079,361,7,2023-01-19
94445,8944,80,10,2022-05-14
8812,2995,904,10,2025-07-08
80230,8789,755,9,2022-05-04
14874,886,196,9,2024-09-16
41535,5388,105,8,2025-06-07
2979,8568,503,7,2024-07-17
99169,2980,312,4,2025-10-29
77085,4637,135,2,2025-03-06
73080,6145,190,0,2022-07-27
82616,7521,515,5,2026-04-08
83620,2666,849,1,2022-02-08
18800,2884,236,10,2024-02-13
61788,533,737,5,2026-07-13
6372,3839,616,7,2022-04-07
17490,2966,88,2,2023-05-05
35951,9199,261,6,2025-01-13
38098,5300,259,9,2026-04-12
12081,2611,317,4,2025-02-14
74432,9683,154,5,2024-12-28
21397,3423,663,8,2024-02-02
3039,5534,735,7,2026-05-20
1764,4167,707,7,2023-06-20
53328,6704,890,5,2024-12-30
15233,9021,540,8,2024-03-01
51860,7430,747,8,2022-09-21
55728,5551,830,9,2024-12-20
39656,1410,786,10,2023-07-06
65680,9214,374,9,2025-10-05
37193,7703,812,2,2025-03-23
61297,1777,610,8,2022-06-26
6937,9530,687,4,2023-05-31
52724,11429,474,3,2024-02-18
48003,4469,681,8,2024-08-25
69938,4482,465,3,2022-05-22
4565,1161,235,7,2025-01-28
93405,6342,825,2,2022-05-07
29421,8,25,2,2022-04-28
64940,6762,401,4,2025-06-27
51374,4549,967,5,2025-12-22
15390,4655,721,5,2023-12-26
57197,4996,413,2,2023-12-18
37084,2579,342,2,2025-12-10
41811,563,56,6,2024/04/02
68045,506,885,3,2023-07-14
10000,4382,955,6,2023-03-14
49799,2020,882,8,2026-01-15
84626,2704,811,3,2022-11-25
49702,9317,216,7,2024-04-13
98545,6018,398,8,2026-01-05
71348,6067,910,7,2022-03-21
10854,545,331,1,2022-08-21
25615,8559,267,6,2024-05-11
5133,5086,776,6,2023-04-17
33203,6040,569,7,2023-03-02
68820,2450,181,7,2023-10-07
79070,8762,137,8,2025-09-07
82730,709,216,4,2026-04-30
43635,2296,168,3,2026-06-05
20027,3906,845,6,2022-03-19
20072,9309,965,4,
94591,7773,138,3,2022-08-12
84097,7079,613,1,2023-01-08
84996,,617,7,2022-11-09
45956,2217,685,3,2023-03-09
30837,6413,536,5,2025-03-06
51976,928,745,6,2022-06-27
47098,4008,389,9,2025-08-04
43447,6487,775,3,2024-07-13
79438,281,455,1,2026-07-07
18764,1398,853,6,2025-01-30
95230,9420,294,9,17-May-2024
85718,2356,256,9,2023-07-09
38882,7242,540,3,2023-04-14
20252,910,686,4,2023-11-23
29907,558,920,8,2025-11-06
70276,7989,560,9,2025-12-04
1657,5719,360,3,2023-08-16
1938,6302,768,9,2024-05-05
84578,4873,980,5,2024-01-10
9970,79,797,3,2025-02-16
77938,5799,125,3,2022-10-01
31087,8922,707,3,2026-06-20
30046,7651,86,2,2022-04-16
99133,763,276,7,2023-11-08
81387,616,177,4,2024-11-23
32116,688,556,8,2024-09-21
6590,2297,824,9,2022-08-03
39406,7208,627,4,2022-12-29
65969,4156,189,9,2022-09-13
2617,1763,684,7,2026-05-23
30551,1491,960,6,2025-04-18
38940,3471,246,-2,2025-09-11
81056,5619,61,8,2022-11-19
44258,1151,892,6,2022-09-30
38354,4647,512,6,2022-06-06
69097,1778,361,3,2026-05-21
28411,7945,34,2,2025-10-29
33687,6916,859,7,2024-03-28
48403,347,399,6,2026-07-28
96077,356,920,4,2025-04-01
62745,700,363,2,2022-10-04
92053,567,262,6,2025-11-16
38832,9609,168,3,2022-05-07
49740,425,103,1,2023-02-10
60953,2543,302,1,2023-01-10
44510,7856,481,1,2026-09-06
51127,258,597,1,2024-05-09
47035,7942,366,5,2022-09-04
17579,3279,293,2,2025-11-08
92221,1973,34,2,2022-11-18
56944,4687,532,3,2023-08-12
50746,9284,865,10,2022-09-02
8553,9388,439,7,2023-02-05
36066,1079,110,10,2022-07-30
93398,1308,251,2,2023-06-08
89289,9175,4,5,2024-02-24
118,8266,391,10,2022-10-10
16242,2210,649,9,2024-10-22
81943,6086,570,9,2025-09-13
26212,7940,22,10,2023-05-03
70379,8052,739,7,2023-02-19
20927,3326,423,1,2022-07-06
74126,3870,736,3,2022-10-26
65923,5055,52,8,2024-03-23
39764,2283,180,9,2023-03-16
79841,334,289,4,2023-06-06
85123,4775,959,9,2023-09-03
56796,3944,249,4,2024-08-30
54376,4812,678,10,2024-09-04
37917,1291,672,9,2025-09-25
69370,510,105,4,2022-06-16
31064,5243,912,10,2022-10-03
67869,1422,432,3,2024-08-14
23996,4564,746,2,2022-01-22
81205,4014,937,8,2023-05-31
81375,2439,98,10,2024-11-11
77529,8154,796,1,2025-02-08
19131,8840,181,7,2023-06-11
9211,3764,740,8,2025-09-30
94601,3481,420,7,2022-09-28
92141,9693,,6,2024-07-17
17408,8689,650,1,2022-03-01
63455,5557,899,9,2024-05-14
83876,5597,421,8,2024-07-08
98525,3451,429,1,2023-09-03
13575,374,15,9,2025-11-16
15171,2155,172,1,2023-11-27
99038,4311,312,3,2025-07-02
10232,6213,198,8,2022-07-29
78596,4161,660,6,2026-01-11
20881,1816,359,5,2024-05-25
56424,3312,925,1,2024-01-17
158,564,856,1,2024-01-02
98334,4157,133,7,2022-06-20
47708,7373,907,3,2024-07-09
16059,2018,177,6,2022-06-12
59504,9318,249,4,2024-03-07
61426,9073,130,7,2025-03-19
60703,896,269,1,2026-05-21
12133,9870,951,8,2022-09-02
54442,2323,430,10,2024-12-19
32479,12002,815,7,2023-12-16
44464,1919,858,1,2022-08-14
51602,5028,622,6,07-11-2022
48793,8249,758,2,2026-01-02
84172,7812,593,2,2023-05-01
11982,796,895,8,2026-02-23
78374,5788,444,1,2022-08-27
2981,2111,97,10,2026-06-07
47182,2077,212,10,2025-06-09
21992,5867,790,3,2023-07-25
7985,9894,737,1,2022-02-23
52878,399,937,2,2022-06-18
33976,608,456,6,2025-06-12
88096,6915,183,2,2023-06-11
62159,1814,379,10,2025-09-28
56719,1874,611,1,2025-02-14
47205,1048,56,10,2022-07-14
3240,6058,129,4,2022-01-16
20408,1227,770,4,2022-03-16
2347,4303,272,8,2025-02-25
32033,3950,56,7,2025-01-03
91447,1243,689,6,2023-08-12
71304,7542,215,10,2023-10-14
17340,3510,797,2,2026-01-18
29788,2293,747,-3,2023-12-24
69536,5757,494,9,2025-05-05
59698,6732,416,1,2022-06-16
88628,8833,713,5,2024-11-27
36995,5311,811,1,2023-05-06
8540,3955,204,10,2022-04-11
17863,7111,964,5,2026-07-15
14603,2515,389,10,2024-10-27
29013,6946,109,2,2022-03-07
54231,5137,815,10,2025-11-07
7510,3961,523,6,2026-04-05
61862,40,952,9,2023-11-24
32339,8603,552,6,2026-02-07
90895,4002,883,6,2022-05-11
80390,4401,174,4,2022-06-21
6350,8783,489,3,2023-01-28
79861,7207,893,7,2024-02-20
55431,5942,481,2,2024-11-07
85690,6508,386,2,2025-09-21
36499,,494,4,2025-04-07
17627,6899,24,6,2023-12-26
88501,6792,946,1,2026-08-17
38980,5501,180,5,2023-09-19
84960,3512,413,4,2022-03-24
82999,1952,164,7,2025-03-28
62872,274,319,1,2025-05-08
78195,9293,940,10,2023-02-27
22337,4460,21,6,2024-01-23
43166,9408,77,10,2022-06-01
17393,5041,779,10,2024-04-26
31564,7421,510,1,2025-08-31
54573,9153,385,1,2025-05-08
74116,7853,413,4,2024-02-04
42715,6990,847,2,2024-03-30
17800,2007,549,7,2026-03-12
82906,9686,747,4,2023-05-31
57904,494,406,5,2024-11-14
65891,5668,653,1,2022-07-17
30394,8303,28,4,2024-03-12
38539,1207,48,9,2025-02-13
96110,2767,98,4,2023-02-17
39947,8776,250,2,2022-09-20
71028,400,855,7,2024-08-12
29645,9665,45,6,2022-04-20
2144,294,765,3,2022-06-08
75878,9718,46,9,2023-07-21
33371,6619,688,4,2026-02-18
85655,5714,696,5,2026-03-20
73639,2534,123,2,2022-04-28
34288,440,429,2,2025-11-29
59211,4213,560,10,2024-08-16
27321,8449,301,8,2022-11-13
85472,2699,784,2,2022-12-06
22533,124,636,4,2026-03-31
41691,2052,52,9,2024-07-07
33340,8319,902,7,2026-03-10
40111,7024,836,5,2023-05-15
62786,9110,832,10,2024-02-01
67547,1102,781,5,2023-10-13
67147,2637,530,7,2024-02-24
2713,609,,3,2026-02-20
36763,4332,219,6,2023-11-21
10784,5286,658,9,2026-09-09
58688,597,66,2,10/03/2022
41099,9144,389,9,2025-07-22
8929,4263,132,5,2023-02-17
34298,3589,351,7,2025-03-04
5283,952,371,4,2026-03-21
70711,3542,813,10,2025-06-30
35404,4956,917,4,2024-04-02
61433,2421,220,2,2026-01-27
25387,8804,635,1,2024-10-22
48367,9575,213,9,2023-09-29
65811,3539,389,5,2023-04-17
28752,2488,413,4,2024-10-20
50107,1180,851,1,2023-10-27
46494,5517,292,5,2024-03-30
96126,9879,288,6,2026-03-08
42290,8384,813,2,2026-05-13
54102,3085,338,10,2023-09-27
1858,2,497,2,2022-09-05
83967,3174,577,4,2025-03-14
32530,8771,546,4,2099-10-11
97412,4877,567,3,2026-03-21
24330,8930,567,3,2025-11-04
37283,2194,142,3,2026-08-28
42964,1604,113,two,2023-08-14
47859,6387,700,7,2024-09-14
97257,7600,462,3,2024-03-15
69588,962,891,8,2023-09-14
55801,1038,192,3,2025-04-06
79915,2817,773,2,2023-01-06
2010,7691,84,6,2024-04-07
70101,6235,145,7,2024-12-17
90521,7013,502,3,2022-09-03
57053,3133,801,1,2025-11-19
62453,6558,73,6,2026-04-30
34064,292,518,7,2026-04-16
5629,6852,732,1,2023-02-22
33378,6974,327,6,2022-12-12
52462,5716,632,2,2022-12-01
10758,9350,521,5,2026-05-03
45317,9606,289,4,2023-08-02
49094,916,197,10,2022-12-31
61001,5100,614,2,2026-09-07
26224,7261,159,,2023-12-08
45538,6862,959,8,2025-06-13
94971,3225,545,1,2023-05-08
85259,8977,244,3,2022-05-26
86455,3525,113,3,2022-03-09
15604,8967,965,2,2024-05-13
5353,9491,587,5,2024-12-29
45652,1574,425,2,2024-11-04
43720,2459,147,9,2023-07-24
72320,6895,30,8,2026-09-01
81875,6415,199,10,2025-11-09
62798,1382,228,8,2024-05-06
31014,876,149,10,2023-07-21
39775,1732,809,5,2022-12-25
91037,8350,131,2,2025-09-15
19147,1160,122,9,2022-06-10
92988,1691,72,8,2024-07-22
70117,6123,162,4,2022-07-14
54123,4596,173,6,2024-09-06
18230,372,650,7,2023-05-27
32897,3095,529,7,2025-09-18
22086,2014,431,8,2025-08-21
72688,3050,479,5,2022-03-07
24856,8904,218,9,2024-10-15
46032,3904,304,9,2023-10-21
14501,5893,265,10,2026-05-01
75063,2579,780,9,2022-05-04
92683,5380,663,3,2023-03-29
35493,177,429,10,2026-06-04
61821,8089,581,3,2099-02-20
99141,7940,811,8,2023-02-14
28670,280,954,9,2023-05-19
20136,2653,199,3,2024-06-15
33703,5179,13,9,2025-07-11
7207,5857,241,7,2025-12-13
12639,6350,663,,2022-02-02
69398,4010,43,6,2022-12-04
5428,3547,266,9,2025-10-10
70462,41,251,8,2026-08-21
88870,8805,387,3,2024-12-18
79948,8059,581,5,2026-01-11
40629,8567,414,4,2023-12-27
85353,3437,980,8,2025-08-17
83233,9584,40,3,2025-01-29
54677,9648,557,5,2023-02-16
47188,8576,164,2,2024-04-17
57181,3577,297,1,2024-05-09
76872,8771,248,10,2023-11-12
95865,8819,256,10,2026-04-18
46320,9663,893,5,2022-08-11
74493,2867,217,5,2023-11-20
14691,5314,546,3,2026-02-26
